atclNo,cortarNo,atclNm,atclStatCd,rletTpCd,uprRletTpCd,rletTpNm,tradTpCd,tradTpNm,vrfcTpCd,flrInfo,prc,rentPrc,hanPrc,spc1,spc2,direction,atclCfmYmd,repImgUrl,repImgTpCd,repImgThumb,lat,lng,atclFetrDesc,tagList,bildNm,minute,sameAddrCnt,sameAddrDirectCnt,sameAddrHash,sameAddrMaxPrc,sameAddrMinPrc,cpid,cpNm,cpCnt,rltrNm,directTradYn,minMviFee,maxMviFee,etRoomCnt,tradePriceHan,tradeRentPrice,tradeCheckedByOwner,cpLinkVO,dtlAddrYn,dtlAddr,sameAddrMaxPrc2,sameAddrMinPrc2,sellrNm
2424596843,1147010300,일반상가,R0,D02,D02,상가,B2,월세,DOC,2/2,2000,125,"2,000",27,27.8,북동향,24.05.20.,,,,37.517879,126.844215,사진O 신월동 유동인구 많은 매물 나왔습니다,"['4년이내', '고층', '관리비10만원이하', '주차가능']",,0,1,0,,,,NEONET,부동산뱅크,1,차씨네부동산공인중개사사무소,N,0,0,0,,0,False,"{'cpId': 'NEONET', 'mobileArticleLinkTypeCode': 'NONE', 'mobileBmsInspectPassYn': 'Y', 'pcArticleLinkUseAtArticleTitle': False, 'pcArticleLinkUseAtCpName': False, 'mobileArticleLinkUseAtArticleTitle': False, 'mobileArticleLinkUseAtCpName': False}",N,,,,
2424681188,1147010300,일반상가,R0,D02,D02,상가,B2,월세,DOC,1/3,1000,55,"1,000",33,33.37,동향,24.05.20.,,,,37.522686,126.841534,,"['25년이상', '융자금적은', '1층', '관리비10만원이하']",,0,1,0,,,,ten,텐컴즈,1,골드공인중개사,N,0,0,0,,0,False,"{'cpId': 'ten', 'mobileArticleLinkTypeCode': 'NONE', 'mobileBmsInspectPassYn': 'Y', 'pcArticleLinkUseAtArticleTitle': False, 'pcArticleLinkUseAtCpName': False, 'mobileArticleLinkUseAtArticleTitle': False, 'mobileArticleLinkUseAtCpName': False}",N,,,,
2424465720,1147010300,빌라,R0,C02,C03,빌라,A1,매매,DOC,고/2,27000,0,"2억 7,000",41,37.26,서향,24.05.20.,,,,37.52244,126.841579,방3화1 주인거주깨끗 아이키우기좋은환경,"['25년이상', '소형평수', '방세개', '화장실한개']",,0,1,0,,,,ten,텐컴즈,1,부영공인중개사사무소,N,0,0,0,,0,False,"{'cpId': 'ten', 'mobileArticleLinkTypeCode': 'NONE', 'mobileBmsInspectPassYn': 'Y', 'pcArticleLinkUseAtArticleTitle': False, 'pcArticleLinkUseAtCpName': False, 'mobileArticleLinkUseAtArticleTitle': False, 'mobileArticleLinkUseAtCpName': False}",N,,,,
2424439330,1147010300,상가건물,R0,D04,D03,건물,A1,매매,DOC,3/B1,980000,0,98억,860,1386.78,,24.05.20.,,,,37.518521,126.841972,"대지260, 신월동 코너상가 건물 매매, 유동인구 풍부",['25년이상'],,0,2,0,16D04A1Na122a5fb8bf5e166ad7cefa4ee881d8defca45ffc6e4e3a4cc1b957bd08939f2,98억,98억,SERVE,부동산써브,2,(주)대림부동산중개법인,N,0,0,0,,0,False,"{'cpId': 'SERVE', 'mobileArticleUrl': 'https://www.serve.co.kr/redirect/nland?UID=', 'mobileArticleLinkTypeCode': 'CPNAMEONLY', 'mobileBmsInspectPassYn': 'Y', 'pcArticleLinkUseAtArticleTitle': False, 'pcArticleLinkUseAtCpName': False, 'mobileArticleLinkUseAtArticleTitle': False, 'mobileArticleLinkUseAtCpName': True}",N,,,,
2424406069,1147010300,일반상가,R0,D02,D02,상가,A1,매매,DOC,2/10,48000,0,"4억 8,000",163,89.25,남향,24.05.20.,,,,37.517721,126.842002,대로변  3045세대목동센트럴아이파크입구 유동인구많음,"['25년이내', '지상층(1층제외)', '관리비10만원이하', '주차가능']",,0,1,0,,,,sunbang,선방,1,현대아이파크위브공인중개사사무소,N,0,0,0,,0,False,"{'cpId': 'sunbang', 'mobileArticleLinkTypeCode': 'NONE', 'mobileBmsInspectPassYn': 'Y', 'pcArticleLinkUseAtArticleTitle': False, 'pcArticleLinkUseAtCpName': False, 'mobileArticleLinkUseAtArticleTitle': False, 'mobileArticleLinkUseAtCpName': False}",N,,,,
2423721997,1147010300,장수마을,R0,A01,A01,아파트,A1,매매,OWNER,중/14,80000,0,8억,104,84.09,남향,24.05.15.,,,,37.52132,126.84458,방3화2  입주가능  금액조정가능  신정네거리역세권  로얄층,"['25년이내', '방세개', '화장실두개', '중층']",303동,0,1,0,,,,bizmk,매경부동산,1,목동자매공인중개사사무소,N,0,0,0,,0,False,"{'cpId': 'bizmk', 'mobileArticleLinkTypeCode': 'NONE', 'mobileBmsInspectPassYn': 'Y', 'pcArticleLinkUseAtArticleTitle': False, 'pcArticleLinkUseAtCpName': False, 'mobileArticleLinkUseAtArticleTitle': False, 'mobileArticleLinkUseAtCpName': False}",N,,,,
2424422469,1147010300,중소형사무실,R0,D01,D01,사무실,B2,월세,DOC,2/3,1000,50,"1,000",29,27,남향,24.05.20.,,,,37.519386,126.844495,,"['25년이상', '중층', '총3층', '남향']",,0,1,0,,,,SERVE,부동산써브,1,열린부동산컨설팅공인중개사사무소,N,0,0,0,,0,False,"{'cpId': 'SERVE', 'mobileArticleUrl': 'https://www.serve.co.kr/redirect/nland?UID=', 'mobileArticleLinkTypeCode': 'CPNAMEONLY', 'mobileBmsInspectPassYn': 'Y', 'pcArticleLinkUseAtArticleTitle': False, 'pcArticleLinkUseAtCpName': False, 'mobileArticleLinkUseAtArticleTitle': False, 'mobileArticleLinkUseAtCpName': True}",N,,,,
2424514801,1147010300,일반상가,R0,D02,D02,상가,B2,월세,DOC,3/6,10000,550,1억,233,233.44,남동향,24.05.20.,,,,37.519078,126.842796,"신월동신곡시장신축건물,메디컬빌딩","['4년이내', '융자금적은', '중층', '주차가능']",,0,1,0,,,,ten,텐컴즈,1,동문공인중개사사무소,N,0,0,0,,0,False,"{'cpId': 'ten', 'mobileArticleLinkTypeCode': 'NONE', 'mobileBmsInspectPassYn': 'Y', 'pcArticleLinkUseAtArticleTitle': False, 'pcArticleLinkUseAtCpName': False, 'mobileArticleLinkUseAtArticleTitle': False, 'mobileArticleLinkUseAtCpName': False}",N,,,,
2424422502,1147010300,단지내상가,R0,D02,D02,상가,B2,월세,DOC,1/1,2000,130,"2,000",425,22.04,북향,24.05.20.,,,,37.516598,126.841914,현황 1층으로 상권 좋아요,"['4년이내', '융자금없는', '1층', '관리비10만원이하']",,0,1,0,,,,SERVE,부동산써브,1,열린부동산컨설팅공인중개사사무소,N,0,0,0,,0,False,"{'cpId': 'SERVE', 'mobileArticleUrl': 'https://www.serve.co.kr/redirect/nland?UID=', 'mobileArticleLinkTypeCode': 'CPNAMEONLY', 'mobileBmsInspectPassYn': 'Y', 'pcArticleLinkUseAtArticleTitle': False, 'pcArticleLinkUseAtCpName': False, 'mobileArticleLinkUseAtArticleTitle': False, 'mobileArticleLinkUseAtCpName': True}",N,,,,
2424558150,1147010300,빌라,R0,C02,C03,빌라,A1,매매,DOC,3/5,25000,0,"2억 5,000",56,56.4,북향,24.05.20.,,,,37.520221,126.842555,구조 위치좋아요 주차가능,"['25년이내', '소형평수', '방세개', '화장실한개']",,0,1,0,,,,ten,텐컴즈,1,골드공인중개사,N,0,0,0,,0,False,"{'cpId': 'ten', 'mobileArticleLinkTypeCode': 'NONE', 'mobileBmsInspectPassYn': 'Y', 'pcArticleLinkUseAtArticleTitle': False, 'pcArticleLinkUseAtCpName': False, 'mobileArticleLinkUseAtArticleTitle': False, 'mobileArticleLinkUseAtCpName': False}",N,,,,
2424590669,1147010300,단지내상가,R0,D02,D02,상가,A1,매매,DOC,1/15,55000,0,"5억 5,000",53,45,남동향,24.05.20.,,,,37.520878,126.844705,"카인테리어 성업중, 주변 대단지 아파트 형성 유동인구 많음","['25년이내', '1층', '관리비20만원이하', '주차가능']",,0,1,0,,,,bizmk,매경부동산,1,샛별공인중개사사무소,N,0,0,0,,0,False,"{'cpId': 'bizmk', 'mobileArticleLinkTypeCode': 'NONE', 'mobileBmsInspectPassYn': 'Y', 'pcArticleLinkUseAtArticleTitle': False, 'pcArticleLinkUseAtCpName': False, 'mobileArticleLinkUseAtArticleTitle': False, 'mobileArticleLinkUseAtCpName': False}",N,,,,
2424406171,1147010300,일반상가,R0,D02,D02,상가,A1,매매,DOC,2/10,60000,0,6억,205,112.2,북서향,24.05.20.,,,,37.517721,126.842002,대로변  3045세대목동센트럴아이파크입구 유동인구많음,"['25년이내', '지상층(1층제외)', '관리비10만원이하', '주차가능']",,0,1,0,,,,sunbang,선방,1,현대아이파크위브공인중개사사무소,N,0,0,0,,0,False,"{'cpId': 'sunbang', 'mobileArticleLinkTypeCode': 'NONE', 'mobileBmsInspectPassYn': 'Y', 'pcArticleLinkUseAtArticleTitle': False, 'pcArticleLinkUseAtCpName': False, 'mobileArticleLinkUseAtArticleTitle': False, 'mobileArticleLinkUseAtCpName': False}",N,,,,
2424405859,1147010300,일반상가,R0,D02,D02,상가,A1,매매,DOC,2/10,60000,0,6억,177,96.66,남동향,24.05.20.,,,,37.517721,126.842002,대로변  3045세대목동센트럴아이파크입구 유동인구많음,"['25년이내', '지상층(1층제외)', '관리비10만원이하', '주차가능']",,0,1,0,,,,sunbang,선방,1,현대아이파크위브공인중개사사무소,N,0,0,0,,0,False,"{'cpId': 'sunbang', 'mobileArticleLinkTypeCode': 'NONE', 'mobileBmsInspectPassYn': 'Y', 'pcArticleLinkUseAtArticleTitle': False, 'pcArticleLinkUseAtCpName': False, 'mobileArticleLinkUseAtArticleTitle': False, 'mobileArticleLinkUseAtCpName': False}",N,,,,
2424596722,1147010300,일반상가,R0,D02,D02,상가,B2,월세,DOC,3/4,2000,130,"2,000",150,150,남향,24.05.20.,,,,37.518162,126.842508,시장입구  유동인구 A급지역,"['25년이상', '고층', '관리비10만원이하', '주차가능']",,0,1,0,,,,bizmk,매경부동산,1,해누리공인중개사사무소,N,0,0,0,,0,False,"{'cpId': 'bizmk', 'mobileArticleLinkTypeCode': 'NONE', 'mobileBmsInspectPassYn': 'Y', 'pcArticleLinkUseAtArticleTitle': False, 'pcArticleLinkUseAtCpName': False, 'mobileArticleLinkUseAtArticleTitle': False, 'mobileArticleLinkUseAtCpName': False}",N,,,,
2422716633,1147010300,다가구,R0,C03,C03,단독/다가구,B2,월세,OWNER,1/2,5000,30,"5,000",46,46.39,남향,24.05.09.,,,,37.520206,126.846388,"신정네거리역 이용 할수 있는 신월2동 주택지역, 올수리돈 깨끗한 다가구","['25년이상', '올수리', '1층', '소형평수']",,0,1,0,,,,bizmk,매경부동산,1,샛별공인중개사사무소,N,0,0,0,,0,False,"{'cpId': 'bizmk', 'mobileArticleLinkTypeCode': 'NONE', 'mobileBmsInspectPassYn': 'Y', 'pcArticleLinkUseAtArticleTitle': False, 'pcArticleLinkUseAtCpName': False, 'mobileArticleLinkUseAtArticleTitle': False, 'mobileArticleLinkUseAtCpName': False}",N,,,,
2425594129,1147010300,목동센트럴아이파크위브,R0,A01,A01,아파트,A1,매매,DOC,고/21,110000,0,11억,110,84.98,남동향,24.05.25.,/20240525_170/land_naver_1716599879561KRhFI_JPEG/3%BA%A3%C0%CC%B0%C5%BD%C7.jpg,10,f130_98,37.516281,126.841535,"확장,갭투가능,판상형,확트인전망,채광좋음,에어컨,선호동","['4년이내', '대단지', '방세개']",106동,0,5,0,24A01A1Neeac3f6ad7b908f9a09254a333fd9a19fd728da139488e4f6ee88e853e95e6f1,11억,11억,bizmk,매경부동산,2,참조은공인중개사사무소,N,0,0,0,,0,False,"{'cpId': 'bizmk', 'mobileArticleLinkTypeCode': 'NONE', 'mobileBmsInspectPassYn': 'Y', 'pcArticleLinkUseAtArticleTitle': False, 'pcArticleLinkUseAtCpName': False, 'mobileArticleLinkUseAtArticleTitle': False, 'mobileArticleLinkUseAtCpName': False}",N,,,,
2422757604,1147010300,단독,R0,C03,C03,단독/다가구,B2,월세,OWNER,2/2,10000,80,1억,87,87.34,서향,24.05.09.,/20240509_135/land_naver_1715239078446Vk4X7_JPEG/%B5%BF%C8%A3%C3%B6%C6%C7_%C1%D6%B0%B4_2.jpg,10,f130_98,37.519752,126.842232,"집 상태 최상, 방 3 화장실 2, 에어컨, 리모델링 함","['25년이상', '방세개', '화장실두개']",,0,1,0,,,,bizmk,매경부동산,1,늘푸른부동산공인중개사사무소,N,0,0,0,,0,False,"{'cpId': 'bizmk', 'mobileArticleLinkTypeCode': 'NONE', 'mobileBmsInspectPassYn': 'Y', 'pcArticleLinkUseAtArticleTitle': False, 'pcArticleLinkUseAtCpName': False, 'mobileArticleLinkUseAtArticleTitle': False, 'mobileArticleLinkUseAtCpName': False}",N,,,,
2422607050,1147010300,동방(주상복합),R0,A01,A01,아파트,A1,매매,OWNER,5/15,65000,0,"6억 5,000",118,84.33,남향,24.05.09.,,,,37.52148,126.84647,주인거주로관리잘된집 주방수리 신정네거리역도보가능 상가이용편리,"['25년이내', '주방교체', '방세개', '화장실두개']",101동,0,2,0,21A01A1N3c2f85cbbbd3a13c89c05d2bf1448381d31bb884d4aa0e68c4c8bc43ef1b4c2e,"6억 5,000","6억 5,000",bizmk,매경부동산,1,승진공인중개사사무소,N,0,0,0,,0,False,"{'cpId': 'bizmk', 'mobileArticleLinkTypeCode': 'NONE', 'mobileBmsInspectPassYn': 'Y', 'pcArticleLinkUseAtArticleTitle': False, 'pcArticleLinkUseAtCpName': False, 'mobileArticleLinkUseAtArticleTitle': False, 'mobileArticleLinkUseAtCpName': False}",N,,,,
2422739260,1147010300,일반상가,R0,D02,D02,상가,B2,월세,OWNER,B1/2,1500,90,"1,500",81,81.65,동향,24.05.09.,,,,37.522715,126.845695,버스정류장앞 가시성 좋은자리 저렴한 월세 내부사진,"['25년이상', '융자금없는', '지하층', '총2층']",,0,1,0,,,,NEONET,부동산뱅크,1,초이스공인중개사사무소,N,0,0,0,,0,False,"{'cpId': 'NEONET', 'mobileArticleLinkTypeCode': 'NONE', 'mobileBmsInspectPassYn': 'Y', 'pcArticleLinkUseAtArticleTitle': False, 'pcArticleLinkUseAtCpName': False, 'mobileArticleLinkUseAtArticleTitle': False, 'mobileArticleLinkUseAtCpName': False}",N,,,,
2423564223,1147010300,목동센트럴아이파크위브,R0,A01,A01,아파트,B2,월세,OWNER,고/21,52500,60,"5억 2,500",110,84.98,남서향,24.05.14.,,,,37.516564,126.842166,단독. 막힘없는 탁트인뷰  해가잘들어 밝고 깔끔한집  시스템5대,"['4년이내', '융자금없는', '대단지', '방세개']",107동,0,1,0,,,,asil,아실,1,목동센트럴365공인중개사사무소,N,0,0,0,,0,False,"{'cpId': 'asil', 'mobileArticleUrl': 'https://asil.kr/app/sale_info.jsp?UID=', 'mobileArticleLinkTypeCode': 'ALL', 'mobileBmsInspectPassYn': 'Y', 'pcArticleLinkUseAtArticleTitle': False, 'pcArticleLinkUseAtCpName': False, 'mobileArticleLinkUseAtArticleTitle': True, 'mobileArticleLinkUseAtCpName': True}",N,,,,
2423483588,1147010300,신안약수,R0,A01,A01,아파트,A1,매매,OWNER,고/10,80000,0,8억,104,87.17,남서향,24.05.14.,,,,37.517143,126.847328,실거주 또는갭투자가능 신정네거리역 도보이용 재건축추진,"['25년이상', '방세개', '화장실한개', '고층']",1동,0,2,0,27A01A1N37a0d491c4de686c964e1ec85d146afb9721223470dea2595a321f4b8d44c918,8억,8억,bizmk,매경부동산,1,위브캐슬공인중개사사무소,N,0,0,0,,0,False,"{'cpId': 'bizmk', 'mobileArticleLinkTypeCode': 'NONE', 'mobileBmsInspectPassYn': 'Y', 'pcArticleLinkUseAtArticleTitle': False, 'pcArticleLinkUseAtCpName': False, 'mobileArticleLinkUseAtArticleTitle': False, 'mobileArticleLinkUseAtCpName': False}",N,,,,
2422543485,1147010300,빌라,R0,C02,C03,빌라,A1,매매,NDOC1,5/6,36000,0,"3억 6,000",57,50.94,북향,24.05.08.,,,,37.52243,126.845329,구조좋고 개방감있어 막힘없음 신축급 테라스가 넓음,"['10년이내', '테라스', '소형평수', '방세개']",,0,1,0,,,,ten,텐컴즈,1,신정뉴타운부동산중개인사무소,N,0,0,0,,0,False,"{'cpId': 'ten', 'mobileArticleLinkTypeCode': 'NONE', 'mobileBmsInspectPassYn': 'Y', 'pcArticleLinkUseAtArticleTitle': False, 'pcArticleLinkUseAtCpName': False, 'mobileArticleLinkUseAtArticleTitle': False, 'mobileArticleLinkUseAtCpName': False}",N,,,,
2422451073,1147010300,상가주택,R0,D05,C03,상가주택,A1,매매,OWNER,저/6,21000,0,"2억 1,000",70,62.8,동향,24.05.08.,,,,37.522455,126.84225,근생.방3 넓은 전용면적.강서초 학군.주차 완벽.조정,"['15년이내', '방세개', '화장실한개', '주차가능']",,0,1,0,,,,NEONET,부동산뱅크,1,정원부동산공인중개사사무소,N,0,0,0,,0,False,"{'cpId': 'NEONET', 'mobileArticleLinkTypeCode': 'NONE', 'mobileBmsInspectPassYn': 'Y', 'pcArticleLinkUseAtArticleTitle': False, 'pcArticleLinkUseAtCpName': False, 'mobileArticleLinkUseAtArticleTitle': False, 'mobileArticleLinkUseAtCpName': False}",N,,,,
2422435350,1147010300,일반상가,R0,D02,D02,상가,A1,매매,OWNER,1/6,75000,0,"7억 5,000",172,130.2,남향,24.05.08.,,,,37.521391,126.844122,안정된 월세 수입 나오는 상가.급매진행.유동인구 많은 먹자거리에 위치,"['10년이내', '1층', '급매', '관리비10만원이하']",,0,1,0,,,,NEONET,부동산뱅크,1,정원부동산공인중개사사무소,N,0,0,0,,0,False,"{'cpId': 'NEONET', 'mobileArticleLinkTypeCode': 'NONE', 'mobileBmsInspectPassYn': 'Y', 'pcArticleLinkUseAtArticleTitle': False, 'pcArticleLinkUseAtCpName': False, 'mobileArticleLinkUseAtArticleTitle': False, 'mobileArticleLinkUseAtCpName': False}",N,,,,
2422131645,1147010300,삼익플라주1차,R0,A01,A01,아파트,A1,매매,OWNER,7/13,56000,0,"5억 6,000",75,60.87,남향,24.05.07.,/20240507_57/land_naver_1715041588796RjKi9_JPEG/1697858036134906.jpg,10,f130_98,37.519648,126.842753,남향 올수리 전망좋음 채광좋음 주인거주중 상태깨끗 공항에어컨,"['25년이내', '올수리', '방세개']",1동,0,2,0,22A01A1N38446a3fbbf557c9a20151783e7d2ff8b2472c1a1942c5dff883a162cd8ed22a,"5억 6,000","5억 6,000",NEONET,부동산뱅크,2,위브캐슬공인중개사사무소,N,0,0,0,,0,False,"{'cpId': 'NEONET', 'mobileArticleLinkTypeCode': 'NONE', 'mobileBmsInspectPassYn': 'Y', 'pcArticleLinkUseAtArticleTitle': False, 'pcArticleLinkUseAtCpName': False, 'mobileArticleLinkUseAtArticleTitle': False, 'mobileArticleLinkUseAtCpName': False}",N,,,,
2423213495,1147010300,신정뉴타운롯데캐슬,R0,A01,A01,아파트,A1,매매,OWNER,고/20,105000,0,"10억 5,000",113,84.98,동향,24.05.13.,,,,37.518283,126.847864,34A  3베이확장,"['15년이내', '방세개', '화장실두개', '고층']",107동,0,1,0,,,,bizmk,매경부동산,1,위브캐슬공인중개사사무소,N,0,0,0,,0,False,"{'cpId': 'bizmk', 'mobileArticleLinkTypeCode': 'NONE', 'mobileBmsInspectPassYn': 'Y', 'pcArticleLinkUseAtArticleTitle': False, 'pcArticleLinkUseAtCpName': False, 'mobileArticleLinkUseAtArticleTitle': False, 'mobileArticleLinkUseAtCpName': False}",N,,,,
2423288792,1147010300,신안약수,R0,A01,A01,아파트,A1,매매,OWNER,저/10,85000,0,"8억 5,000",104,87.17,남향,24.05.13.,,,,37.517143,126.847328,31.재건축호재.방3욕실1.부분수리됨.상태굿.주인거주.신네역도보가.조정가,"['25년이상', '방세개', '화장실한개', '관리비20만원이하']",1동,0,1,0,,,,bizmk,매경부동산,1,마당부동산 공인중개사사무소,N,0,0,0,,0,False,"{'cpId': 'bizmk', 'mobileArticleLinkTypeCode': 'NONE', 'mobileBmsInspectPassYn': 'Y', 'pcArticleLinkUseAtArticleTitle': False, 'pcArticleLinkUseAtCpName': False, 'mobileArticleLinkUseAtArticleTitle': False, 'mobileArticleLinkUseAtCpName': False}",N,,,,
2423230172,1147010300,목동센트럴아이파크위브,R0,A01,A01,아파트,A1,매매,OWNER,중/21,110000,0,11억,109,84.98,남동향,24.05.13.,,,,37.517985,126.844145,시스템4대 세안고 각종편의시설이용편리한동 신정네거리역도보가능,"['4년이내', '대단지', '방세개', '화장실두개']",409동,0,1,0,,,,bizmk,매경부동산,1,승진공인중개사사무소,N,0,0,0,,0,False,"{'cpId': 'bizmk', 'mobileArticleLinkTypeCode': 'NONE', 'mobileBmsInspectPassYn': 'Y', 'pcArticleLinkUseAtArticleTitle': False, 'pcArticleLinkUseAtCpName': False, 'mobileArticleLinkUseAtArticleTitle': False, 'mobileArticleLinkUseAtCpName': False}",N,,,,
2423347678,1147010300,신정뉴타운롯데캐슬,R0,A01,A01,아파트,A1,매매,OWNER,고/20,120000,0,12억,153,116.37,남향,24.05.13.,,,,37.518923,126.847877,46.올확장.특올수리.시에6대.식기외옵션.컨디션굿.입주협의.신정네거리도보,"['15년이내', '올수리', '대형평수', '방네개이상']",108동,0,1,0,,,,bizmk,매경부동산,1,롯데단지내 공인중개사사무소,N,0,0,0,,0,False,"{'cpId': 'bizmk', 'mobileArticleLinkTypeCode': 'NONE', 'mobileBmsInspectPassYn': 'Y', 'pcArticleLinkUseAtArticleTitle': False, 'pcArticleLinkUseAtCpName': False, 'mobileArticleLinkUseAtArticleTitle': False, 'mobileArticleLinkUseAtCpName': False}",N,,,,
2424380598,1147010300,일반상가,R0,D02,D02,상가,B2,월세,DOC,1/5,1500,115,"1,500",48,43.8,남서향,24.05.18.,,,,37.5201,126.843779,이면 사거리 코너 모든업종가능,"['10년이내', '융자금적은', '1층', '관리비10만원이하']",,0,1,0,,,,ten,텐컴즈,1,신곡공인중개사사무소,N,0,0,0,,0,False,"{'cpId': 'ten', 'mobileArticleLinkTypeCode': 'NONE', 'mobileBmsInspectPassYn': 'Y', 'pcArticleLinkUseAtArticleTitle': False, 'pcArticleLinkUseAtCpName': False, 'mobileArticleLinkUseAtArticleTitle': False, 'mobileArticleLinkUseAtCpName': False}",N,,,,
2423364082,1147010300,신정뉴타운롯데캐슬,R0,A01,A01,아파트,A1,매매,OWNER,저/20,90000,0,9억,80,59.74,남동향,24.05.13.,,,,37.518923,126.847877,"거실확장, 신정네거리역도보권, 주인거주로 입주가능","['15년이내', '방세개', '화장실두개', '세대당1대']",108동,0,1,0,,,,sunbang,선방,1,은성부동산공인중개사사무소,N,0,0,0,,0,False,"{'cpId': 'sunbang', 'mobileArticleLinkTypeCode': 'NONE', 'mobileBmsInspectPassYn': 'Y', 'pcArticleLinkUseAtArticleTitle': False, 'pcArticleLinkUseAtCpName': False, 'mobileArticleLinkUseAtArticleTitle': False, 'mobileArticleLinkUseAtCpName': False}",N,,,,
2424379805,1147010300,일반상가,R0,D02,D02,상가,B2,월세,DOC,1/15,5000,380,"5,000",356,253.68,북동향,24.05.18.,,,,37.521771,126.843058,대로변 현성황리영업중 모든업종가능,"['25년이내', '융자금적은', '1층', '주차가능']",,0,2,0,26D02B2Nb572a7dad017dcd2a8b3c213794d740df29fd532328a6079e7f548654b7e734a,"5,000","5,000",ten,텐컴즈,2,신곡공인중개사사무소,N,0,0,0,,0,False,"{'cpId': 'ten', 'mobileArticleLinkTypeCode': 'NONE', 'mobileBmsInspectPassYn': 'Y', 'pcArticleLinkUseAtArticleTitle': False, 'pcArticleLinkUseAtCpName': False, 'mobileArticleLinkUseAtArticleTitle': False, 'mobileArticleLinkUseAtCpName': False}",N,,380,380,
2423376204,1147010300,신안약수,R0,A01,A01,아파트,B1,전세,OWNER,고/10,38000,0,"3억 8,000",100,84.56,남향,24.05.13.,/20240513_216/land_naver_17155810331742idqg_JPEG/KakaoTalk_20240513_135838711_06.jpg,10,f130_98,37.516147,126.846879,"현재공실, 올수리 깨끗한 집, 채광좋은 고층 산뷰, 2in1에어컨","['25년이상', '융자금없는', '올수리']",4동,0,1,0,,,,bizmk,매경부동산,1,양천부동산공인중개사사무소,N,0,0,0,,0,False,"{'cpId': 'bizmk', 'mobileArticleLinkTypeCode': 'NONE', 'mobileBmsInspectPassYn': 'Y', 'pcArticleLinkUseAtArticleTitle': False, 'pcArticleLinkUseAtCpName': False, 'mobileArticleLinkUseAtArticleTitle': False, 'mobileArticleLinkUseAtCpName': False}",N,,,,
